time_period,time_identifier,geographic_level,country_code,country_name,itt_subject,breakdown_topic,breakdown,trainee_number,trainee_percentage
202526,Academic year,National,E92000001,England,Physical Education,PG Fee-Funded,Total,1337,91
202526,Academic year,National,E92000001,England,Physical Education,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,51,3
202526,Academic year,National,E92000001,England,Physical Education,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,57,4
202526,Academic year,National,E92000001,England,Physical Education,PG Salaried Postgraduate Teaching Apprenticeship,Total,108,7
202526,Academic year,National,E92000001,England,Physical Education,PG Salaried School Direct,Higher Education Institution,3,0
202526,Academic year,National,E92000001,England,Physical Education,PG Salaried School Direct,School Centred ITT,18,1
202526,Academic year,National,E92000001,England,Physical Education,PG Salaried School Direct,Total,21,1
202526,Academic year,National,E92000001,England,Physical Education,Undergraduate Fee-Funded,Total,180,100
202526,Academic year,National,E92000001,England,Physical Education,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202526,Academic year,National,E92000001,England,Physical Education,Undergraduate Total,Total,180,11
202526,Academic year,National,E92000001,England,Physical Education,Postgraduate Salaried Total,Total,129,9
202526,Academic year,National,E92000001,England,Physical Education,Postgraduate Total,Total,1466,89
202526,Academic year,National,E92000001,England,Physics,Total,Total,1094,100
202526,Academic year,National,E92000001,England,Physics,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Physics,PG Salaried High Potential ITT,School Centred ITT,21,2
202526,Academic year,National,E92000001,England,Physics,PG Salaried High Potential ITT,Total,21,2
202526,Academic year,National,E92000001,England,Physics,PG Fee-Funded,Higher Education Institution,686,63
202526,Academic year,National,E92000001,England,Physics,PG Fee-Funded,School Centred ITT,337,31
202526,Academic year,National,E92000001,England,Physics,PG Fee-Funded,Total,1023,94
202526,Academic year,National,E92000001,England,Physics,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,4,0
202526,Academic year,National,E92000001,England,Physics,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,5,0
202526,Academic year,National,E92000001,England,Physics,PG Salaried Postgraduate Teaching Apprenticeship,Total,9,1
202526,Academic year,National,E92000001,England,Physics,PG Salaried School Direct,Higher Education Institution,3,0
202526,Academic year,National,E92000001,England,Physics,PG Salaried School Direct,School Centred ITT,30,3
202526,Academic year,National,E92000001,England,Physics,PG Salaried School Direct,Total,33,3
202526,Academic year,National,E92000001,England,Physics,Undergraduate Fee-Funded,Total,8,100
202526,Academic year,National,E92000001,England,Physics,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202526,Academic year,National,E92000001,England,Physics,Undergraduate Total,Total,8,1
202526,Academic year,National,E92000001,England,Physics,Postgraduate Salaried Total,Total,63,6
202526,Academic year,National,E92000001,England,Physics,Postgraduate Total,Total,1086,99
202526,Academic year,National,E92000001,England,Religious Education,Total,Total,483,100
202526,Academic year,National,E92000001,England,Religious Education,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Religious Education,PG Salaried High Potential ITT,School Centred ITT,70,14
202526,Academic year,National,E92000001,England,Religious Education,PG Salaried High Potential ITT,Total,70,14
202526,Academic year,National,E92000001,England,Religious Education,PG Fee-Funded,Higher Education Institution,232,48
202526,Academic year,National,E92000001,England,Religious Education,PG Fee-Funded,School Centred ITT,132,27
202526,Academic year,National,E92000001,England,Religious Education,PG Fee-Funded,Total,364,75
202526,Academic year,National,E92000001,England,Religious Education,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,12,2
202526,Academic year,National,E92000001,England,Religious Education,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,7,1
202526,Academic year,National,E92000001,England,Religious Education,PG Salaried Postgraduate Teaching Apprenticeship,Total,19,4
202526,Academic year,National,E92000001,England,Religious Education,PG Salaried School Direct,Higher Education Institution,6,1
202526,Academic year,National,E92000001,England,Religious Education,PG Salaried School Direct,School Centred ITT,24,5
202526,Academic year,National,E92000001,England,Religious Education,PG Salaried School Direct,Total,30,6
202526,Academic year,National,E92000001,England,Religious Education,Undergraduate Fee-Funded,Total,0,null
202526,Academic year,National,E92000001,England,Religious Education,Undergraduate Teacher Degree Apprenticeship,Total,0,null
202526,Academic year,National,E92000001,England,Religious Education,Undergraduate Total,Total,0,0
202526,Academic year,National,E92000001,England,Religious Education,Postgraduate Salaried Total,Total,119,25
202526,Academic year,National,E92000001,England,Religious Education,Postgraduate Total,Total,483,100
202526,Academic year,National,E92000001,England,Primary,Total,Total,14907,100
202526,Academic year,National,E92000001,England,Primary,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Primary,PG Salaried High Potential ITT,School Centred ITT,194,2
202526,Academic year,National,E92000001,England,Primary,PG Salaried High Potential ITT,Total,194,2
202526,Academic year,National,E92000001,England,Primary,PG Fee-Funded,Higher Education Institution,4944,51
202526,Academic year,National,E92000001,England,Primary,PG Fee-Funded,School Centred ITT,3178,33
202526,Academic year,National,E92000001,England,Primary,PG Fee-Funded,Total,8122,84
202526,Academic year,National,E92000001,England,Primary,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,300,3
202526,Academic year,National,E92000001,England,Primary,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,911,9
202526,Academic year,National,E92000001,England,Primary,PG Salaried Postgraduate Teaching Apprenticeship,Total,1211,13
202526,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,Higher Education Institution,33,0
202526,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,School Centred ITT,85,1
202526,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,Total,118,1
202526,Academic year,National,E92000001,England,Primary,Undergraduate Fee-Funded,Total,5134,98
202526,Academic year,National,E92000001,England,Primary,Undergraduate Teacher Degree Apprenticeship,Total,128,2
202526,Academic year,National,E92000001,England,Primary,Undergraduate Total,Total,5262,35
202526,Academic year,National,E92000001,England,Primary,Postgraduate Salaried Total,Total,1523,16
202526,Academic year,National,E92000001,England,Primary,Postgraduate Total,Total,9645,65
202526,Academic year,National,E92000001,England,Secondary,Total,Total,17268,100
202526,Academic year,National,E92000001,England,Secondary,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Secondary,PG Salaried High Potential ITT,School Centred ITT,1232,7
202526,Academic year,National,E92000001,England,Secondary,PG Salaried High Potential ITT,Total,1232,7
202526,Academic year,National,E92000001,England,Secondary,PG Fee-Funded,Higher Education Institution,8955,53
202526,Academic year,National,E92000001,England,Secondary,PG Fee-Funded,School Centred ITT,5470,32
202526,Academic year,National,E92000001,England,Secondary,PG Fee-Funded,Total,14425,85
202526,Academic year,National,E92000001,England,Secondary,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,276,2
202526,Academic year,National,E92000001,England,Secondary,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,517,3
202526,Academic year,National,E92000001,England,Secondary,PG Salaried Postgraduate Teaching Apprenticeship,Total,793,5
202526,Academic year,National,E92000001,England,Secondary,PG Salaried School Direct,Higher Education Institution,37,0
202526,Academic year,National,E92000001,England,Secondary,PG Salaried School Direct,School Centred ITT,488,3
202526,Academic year,National,E92000001,England,Secondary,PG Salaried School Direct,Total,525,3
202526,Academic year,National,E92000001,England,Secondary,Undergraduate Fee-Funded,Total,240,82
202526,Academic year,National,E92000001,England,Secondary,Undergraduate Teacher Degree Apprenticeship,Total,53,18
202526,Academic year,National,E92000001,England,Secondary,Undergraduate Total,Total,293,2
202526,Academic year,National,E92000001,England,Secondary,Postgraduate Salaried Total,Total,2550,15
202526,Academic year,National,E92000001,England,Secondary,Postgraduate Total,Total,16975,98
202526,Academic year,National,E92000001,England,STEM Subjects,Total,Total,6829,100
202526,Academic year,National,E92000001,England,STEM Subjects,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,STEM Subjects,PG Salaried High Potential ITT,School Centred ITT,477,7
202526,Academic year,National,E92000001,England,STEM Subjects,PG Salaried High Potential ITT,Total,477,7
202526,Academic year,National,E92000001,England,STEM Subjects,PG Fee-Funded,Higher Education Institution,3484,52
202526,Academic year,National,E92000001,England,STEM Subjects,PG Fee-Funded,School Centred ITT,2331,35
202526,Academic year,National,E92000001,England,STEM Subjects,PG Fee-Funded,Total,5815,86
202526,Academic year,National,E92000001,England,STEM Subjects,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,56,1
202526,Academic year,National,E92000001,England,STEM Subjects,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,151,2
202526,Academic year,National,E92000001,England,STEM Subjects,PG Salaried Postgraduate Teaching Apprenticeship,Total,207,3
202526,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,Higher Education Institution,9,0
202526,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,School Centred ITT,234,3
202526,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,Total,243,4
202526,Academic year,National,E92000001,England,STEM Subjects,Undergraduate Fee-Funded,Total,34,39
202526,Academic year,National,E92000001,England,STEM Subjects,Undergraduate Teacher Degree Apprenticeship,Total,53,61
202526,Academic year,National,E92000001,England,STEM Subjects,Undergraduate Total,Total,87,1
202526,Academic year,National,E92000001,England,STEM Subjects,Postgraduate Salaried Total,Total,927,14
202526,Academic year,National,E92000001,England,STEM Subjects,Postgraduate Total,Total,6742,99
202526,Academic year,National,E92000001,England,Total,Total,Total,32175,100
202526,Academic year,National,E92000001,England,Total,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Total,PG Salaried High Potential ITT,School Centred ITT,1426,5
202526,Academic year,National,E92000001,England,Total,PG Salaried High Potential ITT,Total,1426,5
202526,Academic year,National,E92000001,England,Total,PG Fee-Funded,Higher Education Institution,13899,52
202526,Academic year,National,E92000001,England,Total,PG Fee-Funded,School Centred ITT,8648,32
202526,Academic year,National,E92000001,England,Total,PG Fee-Funded,Total,22547,85
202526,Academic year,National,E92000001,England,Total,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,576,2
202526,Academic year,National,E92000001,England,Total,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,1428,5
