time_period,time_identifier,geographic_level,country_code,country_name,itt_subject,sex,age_grouping,ethnicity_major,nationality_group,num_candidates,num_accepted,perc_accepted_candidates_with_characteristic,in_cycle_accepted_candidates,in_cycle_acceptance_rate
202324,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,Other nationality,294,16,1,19,6
202324,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,Total,2734,1401,100,1635,60
202324,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,UK and Irish national,2392,1368,98,1596,67
202324,Academic year,National,E92000001,England,Physical Education,Total,Total,Unknown,Total,41,12,1,16,39
202324,Academic year,National,E92000001,England,Physical Education,Total,Total,White,Total,2016,1208,86,1393,69
202324,Academic year,National,E92000001,England,Physical Education,Total,Under 25,Total,Total,1668,1018,73,1176,71
202324,Academic year,National,E92000001,England,Physics,Female,Total,Total,Total,809,198,32,241,30
202324,Academic year,National,E92000001,England,Physics,Male,Total,Total,Total,2100,412,67,547,26
202324,Academic year,National,E92000001,England,Physics,Other sex,Total,Total,Total,6,3,0,x,x
202324,Academic year,National,E92000001,England,Physics,Total,25 to 29,Total,Total,555,134,22,166,30
202324,Academic year,National,E92000001,England,Physics,Total,30 to 34,Total,Total,620,85,14,117,19
202324,Academic year,National,E92000001,England,Physics,Total,35 to 39,Total,Total,548,84,14,121,22
202324,Academic year,National,E92000001,England,Physics,Total,40 to 44,Total,Total,437,51,8,75,17
202324,Academic year,National,E92000001,England,Physics,Total,45 to 49,Total,Total,190,33,5,41,22
202324,Academic year,National,E92000001,England,Physics,Total,50 to 54,Total,Total,111,20,3,31,28
202324,Academic year,National,E92000001,England,Physics,Total,55 and over,Total,Total,91,19,3,27,30
202324,Academic year,National,E92000001,England,Physics,Total,Total,Asian / Asian British,Total,648,141,23,187,29
202324,Academic year,National,E92000001,England,Physics,Total,Total,Black / African / Caribbean / Black British,Total,1557,145,23,229,15
202324,Academic year,National,E92000001,England,Physics,Total,Total,Mixed / Multiple ethnic groups,Total,49,13,2,14,29
202324,Academic year,National,E92000001,England,Physics,Total,Total,Other ethnic group,Total,87,17,3,23,26
202324,Academic year,National,E92000001,England,Physics,Total,Total,Total,EEA national,57,16,3,23,40
202324,Academic year,National,E92000001,England,Physics,Total,Total,Total,Other nationality,2155,260,42,386,18
202324,Academic year,National,E92000001,England,Physics,Total,Total,Total,Total,2944,622,100,801,27
202324,Academic year,National,E92000001,England,Physics,Total,Total,Total,UK and Irish national,730,345,55,391,54
202324,Academic year,National,E92000001,England,Physics,Total,Total,Total,Unknown,2,1,0,x,x
202324,Academic year,National,E92000001,England,Physics,Total,Total,Unknown,Total,78,22,4,26,33
202324,Academic year,National,E92000001,England,Physics,Total,Total,White,Total,523,283,46,321,61
202324,Academic year,National,E92000001,England,Physics,Total,Under 25,Total,Total,390,195,31,222,57
202324,Academic year,National,E92000001,England,Primary,Female,Total,Total,Total,15117,7810,85,9341,62
202324,Academic year,National,E92000001,England,Primary,Male,Total,Total,Total,4065,1398,15,1620,40
202324,Academic year,National,E92000001,England,Primary,Other sex,Total,Total,Total,27,12,0,x,x
202324,Academic year,National,E92000001,England,Primary,Total,25 to 29,Total,Total,4338,2129,23,2533,58
202324,Academic year,National,E92000001,England,Primary,Total,30 to 34,Total,Total,2706,863,9,1093,40
202324,Academic year,National,E92000001,England,Primary,Total,35 to 39,Total,Total,2226,692,7,887,40
202324,Academic year,National,E92000001,England,Primary,Total,40 to 44,Total,Total,1532,527,6,629,41
202324,Academic year,National,E92000001,England,Primary,Total,45 to 49,Total,Total,828,333,4,394,48
202324,Academic year,National,E92000001,England,Primary,Total,50 to 54,Total,Total,368,137,1,171,46
202324,Academic year,National,E92000001,England,Primary,Total,55 and over,Total,Total,203,55,1,70,34
202324,Academic year,National,E92000001,England,Primary,Total,Total,Asian / Asian British,Total,3036,1191,13,1475,49
202324,Academic year,National,E92000001,England,Primary,Total,Total,Black / African / Caribbean / Black British,Total,3722,563,6,729,20
202324,Academic year,National,E92000001,England,Primary,Total,Total,Mixed / Multiple ethnic groups,Total,635,336,4,398,63
202324,Academic year,National,E92000001,England,Primary,Total,Total,Other ethnic group,Total,399,122,1,156,39
202324,Academic year,National,E92000001,England,Primary,Total,Total,Total,EEA national,606,231,2,278,46
202324,Academic year,National,E92000001,England,Primary,Total,Total,Total,Other nationality,4117,350,4,472,11
202324,Academic year,National,E92000001,England,Primary,Total,Total,Total,Total,19350,9271,100,11039,57
202324,Academic year,National,E92000001,England,Primary,Total,Total,Total,UK and Irish national,14623,8690,94,10289,70
202324,Academic year,National,E92000001,England,Primary,Total,Total,Total,Unknown,4,0,0,x,x
202324,Academic year,National,E92000001,England,Primary,Total,Total,Unknown,Total,477,173,2,221,46
202324,Academic year,National,E92000001,England,Primary,Total,Total,White,Total,11077,6886,74,8060,73
202324,Academic year,National,E92000001,England,Primary,Total,Under 25,Total,Total,7145,4535,49,5262,74
202324,Academic year,National,E92000001,England,Religious Education,Female,Total,Total,Total,479,158,70,196,41
202324,Academic year,National,E92000001,England,Religious Education,Male,Total,Total,Total,277,67,30,83,30
202324,Academic year,National,E92000001,England,Religious Education,Other sex,Total,Total,Total,0,0,0,0,0
202324,Academic year,National,E92000001,England,Religious Education,Total,25 to 29,Total,Total,139,44,19,56,40
202324,Academic year,National,E92000001,England,Religious Education,Total,30 to 34,Total,Total,101,16,7,26,26
202324,Academic year,National,E92000001,England,Religious Education,Total,35 to 39,Total,Total,73,10,4,10,14
202324,Academic year,National,E92000001,England,Religious Education,Total,40 to 44,Total,Total,64,6,3,10,16
202324,Academic year,National,E92000001,England,Religious Education,Total,45 to 49,Total,Total,61,8,3,9,15
202324,Academic year,National,E92000001,England,Religious Education,Total,50 to 54,Total,Total,30,7,3,8,27
202324,Academic year,National,E92000001,England,Religious Education,Total,55 and over,Total,Total,21,1,0,x,x
202324,Academic year,National,E92000001,England,Religious Education,Total,Total,Asian / Asian British,Total,146,45,19,58,40
202324,Academic year,National,E92000001,England,Religious Education,Total,Total,Black / African / Caribbean / Black British,Total,265,24,10,33,12
202324,Academic year,National,E92000001,England,Religious Education,Total,Total,Mixed / Multiple ethnic groups,Total,25,9,4,x,x
202324,Academic year,National,E92000001,England,Religious Education,Total,Total,Other ethnic group,Total,17,7,3,x,x
202324,Academic year,National,E92000001,England,Religious Education,Total,Total,Total,EEA national,24,5,2,x,x
202324,Academic year,National,E92000001,England,Religious Education,Total,Total,Total,Other nationality,235,12,5,15,6
202324,Academic year,National,E92000001,England,Religious Education,Total,Total,Total,Total,770,231,100,286,37
202324,Academic year,National,E92000001,England,Religious Education,Total,Total,Total,UK and Irish national,511,214,93,265,52
202324,Academic year,National,E92000001,England,Religious Education,Total,Total,Unknown,Total,33,8,3,9,27
202324,Academic year,National,E92000001,England,Religious Education,Total,Total,White,Total,284,138,60,167,59
202324,Academic year,National,E92000001,England,Religious Education,Total,Under 25,Total,Total,281,139,60,165,59
202324,Academic year,National,E92000001,England,Secondary,Female,Total,Total,Total,16240,7695,61,9123,56
202324,Academic year,National,E92000001,England,Secondary,Male,Total,Total,Total,13347,4949,39,5947,45
